2019-09-04 16:28:02.941 -> [main] INFO  com.ytrj.hardwaredata.HardwaredataApplication - Starting HardwaredataApplication on DESKTOP-RSAL5NJ with PID 41008 (D:\JavaObject\hardwaredata\target\classes started by longs in D:\JavaObject\hardwaredata)
2019-09-04 19:13:11.229 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:13:18.274 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:13:18.275 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:13:23.403 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:13:28.498 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:13:31.366 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:13:33.629 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:13:38.106 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:13:48.974 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:13:50.582 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:14:01.793 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:14:03.044 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:14:09.462 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:14:12.023 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:14:40.805 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:14:46.589 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:15:04.839 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:15:39.071 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:25:36.821 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:28:41.505 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:29:14.614 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:29:52.280 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:29:56.054 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-04 19:30:30.021 -> [Thread-6] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2019-09-04 19:30:33.169 -> [main] INFO  com.ytrj.hardwaredata.HardwaredataApplication - Starting HardwaredataApplication on DESKTOP-RSAL5NJ with PID 352 (D:\JavaObject\hardwaredata\target\classes started by longs in D:\JavaObject\hardwaredata)
2019-09-04 19:30:33.173 -> [main] INFO  com.ytrj.hardwaredata.HardwaredataApplication - The following profiles are active: test
2019-09-04 19:30:34.054 -> [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 9000 (http)
2019-09-04 19:30:34.064 -> [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-9000"]
2019-09-04 19:30:34.070 -> [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-09-04 19:30:34.070 -> [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.22]
2019-09-04 19:30:34.146 -> [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-09-04 19:30:34.146 -> [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 884 ms
2019-09-04 19:30:34.587 -> [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-04 19:30:34.764 -> [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9000"]
2019-09-04 19:30:34.784 -> [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9000 (http) with context path ''
2019-09-04 19:30:34.787 -> [main] INFO  com.ytrj.hardwaredata.HardwaredataApplication - Started HardwaredataApplication in 2.072 seconds (JVM running for 3.439)
2019-09-04 19:30:35.656 -> [main] INFO  com.ytrj.hardwaredata.service.Server - 服务端已启动，等待客户端连接..
2019-09-04 20:03:59.543 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-05 05:25:45.173 -> [MQTT Call: aaa] INFO  com.ytrj.hardwaredata.onenetmq.PushCallback - 设备数据解析失败！
2019-09-05 09:03:27.978 -> [Thread-7] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
